WAA ID,BASIN,LOCATION,RIVMILE,SITE_LOC_ID,COLL_DATE,COLLECT,Replicate,MACRO_GENSPECIES,INDIV,Stage,TAXONOMIST,Comments,#_Grids,PercentWTSorted,TotalInd,ClientProjectName
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Apatania sp.,1,L,WAA,,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Dicrotendipes sp.,2,L,WAA,,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Labrundinia sp.,1,L,WAA,,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Maccaffertium sp.,2,L,WAA,dam,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Physella sp.,1,L,WAA,,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Psephenus herricki,3,L,WAA,,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Stenacron interpunctatum,37,L,WAA,,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Stenacron sp.,4,L,WAA,unique,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Tricorythodes sp.,8,L,WAA,,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Undetermined Nematoda,1,L,WAA,,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Undetermined Polycentropodidae,1,L,WAA,dam,4,,73,ST REGIS RIVER
470.15-197,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,3,Undetermined Turbellaria,12,L,WAA,,4,,73,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Acerpenna pygmaea,2,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Argia sp.,1,L,WAA,dam,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Caenis sp.,2,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Dicrotendipes sp.,5,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Leucrocuta sp.,1,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Neureclipsis sp.,3,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Pisidium sp.,1,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Stenacron interpunctatum,22,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Stenacron sp.,3,L,WAA,unique,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Tanytarsus sp.,1,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Thienemannimyia gr. spp.,1,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Tribelos/Endochironomus/Phaenopsectra Co,1,L,WAA,,4,,50,ST REGIS RIVER
470.15-198,9,REGI,3.1,09-REGI-3.1,8/14/2019,2,4,Tricorythodes sp.,7,L,WAA,,4,,50,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Acroneuria lycorias,1,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Amnicola sp.,7,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Dicrotendipes sp.,4,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Hydropsyche sp.,1,L,WAA,im,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Leucrocuta sp.,10,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Macronychus glabratus,6,L,WAA,4 adults,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Micropsectra/Tanytarsus Complex,1,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Neureclipsis sp.,3,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Psephenus herricki,1,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Stenacron interpunctatum,26,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Stenochironomus sp.,12,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Tricorythodes sp.,3,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Undetermined Orthocladiinae,1,L,WAA,,4,,77,ST REGIS RIVER
470.15-199,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,1,Undetermined Turbellaria,1,L,WAA,,4,,77,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Acerpenna pygmaea,3,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Amnicola sp.,11,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Cheumatopsyche sp.,2,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Cricotopus/Orthocladius Complex,7,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Dicrotendipes sp.,7,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Hydropsyche sp.,1,L,WAA,im,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Leucrocuta sp.,7,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Maccaffertium exiguum,3,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Maccaffertium mediopunctatum,15,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Neureclipsis sp.,1,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Polypedilum flavum,1,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Polypedilum laetum,1,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Procloeon sp.,1,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Psephenus herricki,1,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Stenacron interpunctatum,13,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Stenacron sp.,2,L,WAA,unique,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Stenelmis sp.,2,L,WAA,1 adult,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Tricorythodes sp.,3,L,WAA,,4,,82,ST REGIS RIVER
470.15-200,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,2,Undetermined Turbellaria,1,L,WAA,,4,,82,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Acerpenna pygmaea,3,L,WAA,,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Acroneuria sp.,1,L,WAA,im,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Amnicola sp.,1,L,WAA,,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Caenis sp.,1,L,WAA,,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Cricotopus/Orthocladius Complex,1,L,WAA,,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Dicrotendipes sp.,2,L,WAA,,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Leucrocuta sp.,3,L,WAA,,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Macronychus glabratus,3,L,WAA,2 adults,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Neurocordulia sp.,1,L,WAA,,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Oecetis sp.,1,L,WAA,im,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Stenacron interpunctatum,29,L,WAA,,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Tricorythodes sp.,12,L,WAA,,4,,59,ST REGIS RIVER
470.15-201,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,3,Undetermined Turbellaria,1,L,WAA,,4,,59,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Ablabesmyia mallochi,1,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Acerpenna pygmaea,6,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Amnicola sp.,39,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Argia sp.,1,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Cheumatopsyche sp.,3,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Cricotopus/Orthocladius Complex,3,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Dicrotendipes sp.,5,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Labrundinia sp.,1,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Leucrocuta sp.,8,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Maccaffertium exiguum,1,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Maccaffertium mediopunctatum,7,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Pentaneura sp.,1,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Physella sp.,1,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Procloeon sp.,2,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Stenacron interpunctatum,37,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Stenacron sp.,4,L,WAA,unique,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Stenelmis sp.,1,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Tanytarsus sp.,3,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Thienemanniella sp.,1,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Tricorythodes sp.,3,L,WAA,,4,,129,ST REGIS RIVER
470.15-202,9,REGI,3.3,09-REGI-3.3,8/14/2019,2,4,Undetermined Polycentropodidae,1,L,WAA,im,4,,129,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Acentrella sp.,54,L,WAA,im,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Acerpenna pygmaea,1,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Acroneuria abnormis,2,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Baetis flavistriga,1,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Baetis intercalaris,2,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Ceratopsyche bronta/morosa,15,L,WAA,7 agg,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Corydalus cornutus,1,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Cricotopus bicinctus,4,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Cricotopus trifascia gr.,3,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Cricotopus/Orthocladius Complex,6,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Hydropsyche leonardi,6,L,WAA,2 agg,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Hydroptila sp.,11,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Larsia sp.,8,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Maccaffertium mediopunctatum,3,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Nanocladius sp.,2,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Nilotanypus sp.,1,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Paragnetina immarginata,6,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Parorthocladius sp.,1,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Plauditus sp.,43,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Polypedilum fallax gr.,2,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Polypedilum flavum,26,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Polypedilum illinoense,4,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Promoresia tardella,3,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Psephenus herricki,2,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Serratella deficiens,1,L,WAA,Teloganopsis,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Simulium sp.,19,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Stenelmis sp.,3,L,WAA,2 adults,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Thienemanniella sp.,2,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Thienemannimyia gr. spp.,1,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Tricorythodes sp.,1,L,WAA,,4,,237,ST REGIS RIVER
470.15-203,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,1,Undetermined Turbellaria,3,L,WAA,,4,,237,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Acentrella sp.,10.64,L,WAA,im,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Baetis sp.,2.66,L,WAA,im,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Caenis sp.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Ceratopsyche bronta/morosa,70.49,L,WAA,84 agg,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Ceratopsyche sparna,19.95,L,WAA,15 agg,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Cheumatopsyche sp.,53.2,L,WAA,30 agg,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Chimarra obscura,17.29,L,WAA,4 agg,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Corydalus cornutus,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Cricotopus bicinctus,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Cricotopus trifascia gr.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Cricotopus/Orthocladius Complex,6.65,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Eukiefferiella brehmi gr.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Hydropsyche leonardi,2.66,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Hydroptila sp.,9.31,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Isonychia bicolor,6.65,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Larsia sp.,3.99,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Maccaffertium sp.,2.66,L,WAA,dam,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Nanocladius sp.,3.99,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Neureclipsis sp.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Oulimnius sp.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Paragnetina immarginata,2.66,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Physella sp.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Plauditus sp.,5.32,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Polypedilum fallax gr.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Polypedilum flavum,62.51,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Polypedilum illinoense,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Promoresia sp.,3.99,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Rheocricotopus sp.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Rheotanytarsus exiguus gr.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Serratella deficiens,9.31,L,WAA,Teloganopsis,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Simulium sp.,26.6,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Stenelmis sp.,1.33,L,WAA,adult,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Stenochironomus sp.,1.33,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Thienemanniella sp.,2.66,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Tricorythodes sp.,7.98,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Tvetenia vitracies,5.32,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-204,9,REGI,7.8,09-REGI-7.8,8/14/2019,2,2,Undetermined Turbellaria,2.66,L,WAA,,4,,357.77,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Acroneuria sp.,2,L,WAA,im,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Amnicola sp.,8,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Caenis sp.,2,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Cricotopus/Orthocladius Complex,1,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Dicrotendipes sp.,5,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Ferrissia sp.,1,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Leucrocuta sp.,2,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Maccaffertium sp.,4,L,WAA,dam,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Macronychus glabratus,5,L,WAA,adults,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Phaenopsectra sp.,1,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Psephenus herricki,3,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Stenacron interpunctatum,3,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Stenacron sp.,1,L,WAA,unique,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Stenelmis sp.,1,L,WAA,adult,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Tricorythodes sp.,14,L,WAA,,4,,54,ST REGIS RIVER
470.15-205,9,REGI,4,09-REGI-4.0,8/14/2019,2,1,Undetermined Hydropsychidae,1,L,WAA,im,4,,54,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Ablabesmyia mallochi,1,L,WAA,,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Acentrella turbida,3,L,WAA,1 agg,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Acroneuria carolinensis,1,L,WAA,,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Amnicola sp.,1,L,WAA,,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Caenis sp.,3,L,WAA,,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Cladotanytarsus sp.,1,L,WAA,,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Cricotopus/Orthocladius Complex,1,L,WAA,,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Ephemera sp.,1,L,WAA,,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Leucrocuta sp.,10,L,WAA,,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Maccaffertium sp.,2,L,WAA,dam,4,,55,ST REGIS RIVER
470.15-206,9,REGI,4,09-REGI-4.0,8/14/2019,2,2,Phaenopsectra sp.,4,L,WAA,,4,,55,ST REGIS RIVER
