"NewID","DATE_bugs","GENSPECIES","INDIV","total phi","Date_Habitat","Biological Sample","Epifaunal Substrate/Available Cover","Pool Substrate Characterization","Pool Variability","Sediment Deposition","Channel Flow Status","Channel Alteration","Channel Sinuosity","LB Stability","RB Stability","LB Vegetative Protection","RB Vegetative Protection","LB Riparian Zone Width","RB Riparian Zone Width","Comments","Site Type","WATER","DEVEL","NATURAL","FARM","WETLAND","Nat+Wetl","ELEV_M","SLOPE_PCT","DRNAREA","Condition","TOC_Percent","Notes.x","Location","Station","Direct","Name","Basin","Descript","Lat","Long","Lat/Long","Date_FieldData","Time","Bank","Macrophyte","Crew","Snags","Substrate","Reference?","% Macrophyte","Depth","Bottom type","Width","Dominant substrate","Current","Riffle present","% slope","Canopy","Land use","Temp","Algae filamentous","Algae suspended","Conduct","Notes.y","pH","DO","Photo","Photo_2","%Sat","ChlA","Water Clarity Driver","Sample Type"
"LGSS-28","6/25/2015","Undetermined Cambaridae",2,1.05,"6/25/2015","Yes",12,13,15,19,15,10,4,8,10,6,4,4,3,NA,"LGSS",0.2,87.7,10.7,0.3,1.2,11.9,41.5889,2.89314,37.063529,"Test",0.3339,NA,"LGSS","CARL-02",NA,NA,"17","20 m below Park Ave. culvert",40.702108,-73.328317,"40.70256 -73.32826","6/25/2015","8:49",2,2,"Duffy; Mosher; RSmith",0,2,"Yes",10,0.5,"Hard",4,"Gravel",0.7,"Yes",-1,61,"Recreation",21.39,0,0,240,"Mayflies and signs for brook trout. Slope indicated opposite flow; even though this is not the case.",2.2,9.55,"14355859100002.jpg",NA,108.3,NA,NA,"Low gradient"
"LGSS-28","6/25/2015","Undetermined Turbellaria",1,1.05,"6/25/2015","Yes",12,13,15,19,15,10,4,8,10,6,4,4,3,NA,"LGSS",0.2,87.7,10.7,0.3,1.2,11.9,41.5889,2.89314,37.063529,"Test",0.3339,NA,"LGSS","CARL-02",NA,NA,"17","20 m below Park Ave. culvert",40.702108,-73.328317,"40.70256 -73.32826","6/25/2015","8:49",2,2,"Duffy; Mosher; RSmith",0,2,"Yes",10,0.5,"Hard",4,"Gravel",0.7,"Yes",-1,61,"Recreation",21.39,0,0,240,"Mayflies and signs for brook trout. Slope indicated opposite flow; even though this is not the case.",2.2,9.55,"14355859100002.jpg",NA,108.3,NA,NA,"Low gradient"
"LGSS-29","6/29/2015","Acerpenna sp.",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Hydroporous sp.",3,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Dytiscus sp.",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Chrysomelidae",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Ceratopogonidae",2,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Tabanidae",2,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Cricotopus/Orthocladius Complex",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Procladius sp.",5,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Tribelos/Endochironomus/Phaenopsectra Co",2,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Heterotrissocladius sp.",2,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Microtendipes pedellus gr.",2,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Pentaneura sp.",2,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Thienemannimyia gr. spp.",2,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Prodiamesa olivacea",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Polypedilum illinoense",3,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Tanypodinae",5,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Chironomus sp.",5,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Micropsectra/Tanytarsus Complex",49,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Ablabesmyia sp.",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Clinotanypus sp.",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Natarsia sp.",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Ablabesmyia mallochi",5,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Corixidae",3,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Veliidae",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Lymnaeidae",6,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Corbiculidae",12,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Pisidiidae",6,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Caecidotea sp.",69,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Gammarus sp.",33,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Hyalella azteca",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Lumbriculidae",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Enchytraeidae",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Aulodrilus pluriseta",11,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-29","6/29/2015","Undetermined Naididae",1,2,"6/26/2015","Yes",20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow","LGSS",0.4,68.8,28.1,2.1,0.6,28.8,36.62674,2.34988,73.053115,"Test",3.9106,NA,"LGSS","CARM-01",NA,NA,"17","below foot bridge at USGS gaging station",40.83,-72.90694,"40.86300 -72.94260","6/26/2015","9:55",2,2,"Duffy mosher RSmith",2,2,"No",70,0.4,"Soft",10,"Silt",0.1,"No",NA,87,"Forest",15.8,0,0,218,"Very swampy but has distinct flow",4.55,7.8,"14355859100014.jpg",NA,78,NA,"DOC","Low gradient"
"LGSS-30","6/26/2015","Acentrella sp.",4,1.73,"6/26/2015","Yes",14,18,14,16,20,14,12,10,10,10,10,10,10,NA,"LGSS",0.3,72,25.5,2,0.2,25.7,37.60824,2.23613,66.691078,"Test",1.0703,NA,"LGSS","CARM-03",NA,NA,"17","below East Bartlett Rd.",40.863276,-72.942207,"40.83051 -72.90648","6/26/2015","9:05",2,2,"Duffy; Mosher; RSmith",1,2,"Yes",80,0.6,"Hard",10,"Sand",30,"No",NA,20,"Forest",20.5,1,0,202,"Perlid exuviae on bridge; stream dammed directly underneath railroad bridge; Ryan got stung by a shiny green buggy",6.5,7.3,"14355859100012.jpg",NA,81,NA,"DOC","Low gradient"
"LGSS-30","6/26/2015","Plauditus sp.",2,1.73,"6/26/2015","Yes",14,18,14,16,20,14,12,10,10,10,10,10,10,NA,"LGSS",0.3,72,25.5,2,0.2,25.7,37.60824,2.23613,66.691078,"Test",1.0703,NA,"LGSS","CARM-03",NA,NA,"17","below East Bartlett Rd.",40.863276,-72.942207,"40.83051 -72.90648","6/26/2015","9:05",2,2,"Duffy; Mosher; RSmith",1,2,"Yes",80,0.6,"Hard",10,"Sand",30,"No",NA,20,"Forest",20.5,1,0,202,"Perlid exuviae on bridge; stream dammed directly underneath railroad bridge; Ryan got stung by a shiny green buggy",6.5,7.3,"14355859100012.jpg",NA,81,NA,"DOC","Low gradient"
"LGSS-30","6/26/2015","Attenella sp.",1,1.73,"6/26/2015","Yes",14,18,14,16,20,14,12,10,10,10,10,10,10,NA,"LGSS",0.3,72,25.5,2,0.2,25.7,37.60824,2.23613,66.691078,"Test",1.0703,NA,"LGSS","CARM-03",NA,NA,"17","below East Bartlett Rd.",40.863276,-72.942207,"40.83051 -72.90648","6/26/2015","9:05",2,2,"Duffy; Mosher; RSmith",1,2,"Yes",80,0.6,"Hard",10,"Sand",30,"No",NA,20,"Forest",20.5,1,0,202,"Perlid exuviae on bridge; stream dammed directly underneath railroad bridge; Ryan got stung by a shiny green buggy",6.5,7.3,"14355859100012.jpg",NA,81,NA,"DOC","Low gradient"
"LGSS-30","6/26/2015","Undetermined Polycentropodidae",2,1.73,"6/26/2015","Yes",14,18,14,16,20,14,12,10,10,10,10,10,10,NA,"LGSS",0.3,72,25.5,2,0.2,25.7,37.60824,2.23613,66.691078,"Test",1.0703,NA,"LGSS","CARM-03",NA,NA,"17","below East Bartlett Rd.",40.863276,-72.942207,"40.83051 -72.90648","6/26/2015","9:05",2,2,"Duffy; Mosher; RSmith",1,2,"Yes",80,0.6,"Hard",10,"Sand",30,"No",NA,20,"Forest",20.5,1,0,202,"Perlid exuviae on bridge; stream dammed directly underneath railroad bridge; Ryan got stung by a shiny green buggy",6.5,7.3,"14355859100012.jpg",NA,81,NA,"DOC","Low gradient"
