"site_id","condition_class","basin","sample_date","arrivetime","crew","depth","width","cur_spd","algae_diaoms_presen","thickness_diatoms_present","macrophyte_pct","canopy","embeddedness","rock","rubble","gravel","sand","silt","clay","land_use","general_comment","field_water_qlty","habitat","lgs_habitat_bank","lgs_habitat_macrophyte","lgs_habitat_snag","lgs_habitat_substrate","bottom_type","dominant_substrate","water_clarity_driver","macro_comment","gradient","epifaunal_cover","embeddedness_pooling","velocity_depth_regime","sediment_deposition","flow_status","channel_alteration","riffle_bend_frequency","left_bank_stability","right_bank_stability","left_bank_veg","right_bank_veg","left_bank_veg_zone","right_bank_veg_zone","habitat_comment","temp","spcond","do_conc","do_pct_sat","ph","salinity","photo","photo_2","ref_field_yn","riffle_present","chl_a","site_condition_v1","site_condition_v2","site_condition_notes","microtox","pht_id_up","pht_id_dwn","hab_present","biosample","habitat_total_score","landcover_nat_pct","landcover_dev_pct","landcover_ag_pct","landcover_water_pct","landcover_agdev_pct","PC1"
"10-ARNO-0.1","2",10,2015-07-14,"16:05","RSmith; Jlojpsberger; CLawrence",0.5,4.5,10,NA,NA,0,15,NA,NA,NA,NA,NA,NA,NA,"Forest",NA,NA,NA,2,1,2,2,"Soft","Sand","DOC",NA,NA,9,14,13,15,19,18,13,7,7,9,7,9,7,NA,22.54,286,8.02,93,7.77,NA,"14370659950045.jpg","14370659950046.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,69.4034999686383,3.91080725083109,26.6543310543812,0.0313617261494073,30.5651383052123,0.850526471408459
"10-BISH-0.6","1",10,2018-07-19,"13:43","Heitzman,Schnore",0.8,12,1,100,-9999,20,0,20,0,0,0,25,25,50,"Wetland","",NA,"Other",2,2,-9999,2,"Soft","Clay","Turbidity","Did low gradient and didn’t put in pan","Low",13,13,13,6,14,13,14,7,7,6,6,8,8,"",22,233,10.8,122,7.8,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.7010751125962,3.8101118698242,3.2362342002034,3.25257881737614,7.0463460700276,1.15080075173476
"10-CMIL-3.3","2",10,2018-07-19,"10:41","Schnore,Heitzman",0.6,4,1,90,2,90,10,40,2,8,0,10,30,50,"Wetland","","Poor","Other",2,2,0,2,"Soft","Clay","Turbidity","Wetland, lots of cattails","Low",10,12,10,13,11,14,14,9,9,8,8,9,8,"",22,324,4.8,63.8,7.17,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.4490444371758,4.94369421989627,4.10261202747535,0.504649315452549,9.04630624737162,0.983536054254141
"10-COLW-0.7","1",10,2015-07-14,"12:03","RSmith; JLojpsberger; CLawrence",0.7,4,20,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"Ag","Down unnamed dirt road past old barn",NA,NA,2,0,2,2,"Soft","Sand","DOC",NA,NA,10,8,11,13,19,17,7,8,8,5,5,7,7,NA,21.79,166,8.56,97.6,7.57,NA,"14370659950011.jpg","14370659950012.jpg","No","No",0.45,"ref","ref",NA,NA,NA,NA,NA,NA,NA,93.5713469014407,2.65549965698605,2.54687857306197,1.22627486851132,5.20237823004802,1.4661409606668
"10-LGLN-0.5","2",10,2018-07-19,"13:53","Lojpersberger, Wright",0.3,4,25,50,1,10,10,0,0,0,0,90,5,5,"Residential","","Good","Sand",2,2,2,2,"Soft","Sand",NA,"Site was signed that lake had been treated with pesticide Aquatrol. Good mix of mayflies & caddis. HABs scrape was from woody debris. Substrate was all sand with crystal clear water.","Low",12,12,10,8,10,15,13,4,7,9,5,9,5,"",24,580,10.1,120,8.32,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7620118585156,17.6753220200368,3.37967695767737,5.18298916377019,21.0549989777142,0.0799048390343529
"10-LSAR_T10-0.3","1",10,2018-07-18,"14:24","Duffy,Woltmann",0.5,5,5,20,2,10,NA,50,0,0,0,40,60,0,"Forest","",NA,"Other",2,1,1,2,"Very_soft","Silt","Turbidity","","Low",17,9,8,20,20,19,20,10,10,10,10,10,10,"",20,50,6.35,62,7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.6181702668361,0.174714104193139,0,1.20711562897078,0.174714104193139,2.71709147487382
"10-MILC-6.3","1",10,2015-07-14,"10:55","RSmith; Jlojpsberger; CLawrence",0.3,4,20,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,"Forest; ag","Next to farm where I did the fish ibi with zach and Anne",NA,NA,2,NA,2,2,"Soft","Sand",NA,NA,NA,18,16,17,15,19,18,15,9,9,8,8,7,9,NA,20.04,82,8.75,96.7,7.17,NA,"14370659950013.jpg","14370659950014.jpg",NA,"Yes",0.47,"ref","ref",NA,NA,NA,NA,NA,NA,NA,95.9374761140411,1.23824810823206,0.22166169838722,2.6026140793396,1.45990980661928,2.53178445613698
"10-NSAR_T7-0.8","1",10,2015-07-14,"14:52","RSmith; Jlojpsberger; CLawrence",0.1,0.2,20,NA,NA,10,8,NA,NA,NA,NA,NA,NA,NA,"Wetlands; forest","Very mucky. Many side channels. Heavy vegetation growth along sides of main channel.",NA,NA,2,2,1,2,"Very soft","Silt","DOC",NA,NA,10,5,6,4,19,19,16,9,9,8,8,9,8,"Characterized best as predominantly wetland with a small stream flowing through it.",21,71,6.94,77.8,6.73,NA,"14370659950039.jpg","14370659950040.jpg","Yes","No",NA,"ref","ref",NA,NA,NA,NA,NA,NA,NA,99.1385498923187,0.323043790380474,0,0.53840631730079,0.323043790380474,2.06244222696335
"10-PUTM_T5-0.3","1",10,2015-07-14,"10:08","RSmith; jlojpsberger; clawrence",0.5,2,30,NA,NA,10,95,NA,NA,NA,NA,NA,NA,NA,"Forest",NA,NA,NA,2,2,2,2,"Soft","Sand","DOC",NA,NA,19,15,16,17,19,19,17,8,8,8,8,9,9,NA,19.45,136,7.37,80.5,6.97,NA,"14370659950025.jpg","14370659950026.jpg","Yes","No",0,"ref","ref",NA,NA,NA,NA,NA,NA,NA,95.1017999409855,0.796695190321629,3.99822956624373,0.1032753024491,4.79492475656536,2.49544609129639
"10-ROUT-1.3","2",10,2018-07-19,"14:58","Lojpersberger, Wright",0.3,5,10,100,2,80,10,20,0,0,90,5,5,0,"Commercial","","Good","Other",2,2,2,2,"Hard","Gravel","Susp_algae","Wetland with good flow so decided to sample. Stream right across from great escape and runs from parking lot under route 9 into the park itself.","Low",17,14,4,8,16,-9999,12,9,9,3,3,1,1,"",26,344,6.3,78,7.19,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.008765522279,18.4075967859752,0.255661066471877,4.32797662527392,18.6632578524471,0.307373629108815
"10-TRAE-4.5","1",10,2018-07-17,"13:41","Duffy,Woltmann",0.2,2,15,NA,-9999,NA,30,NA,0,0,0,50,50,0,"Wetland","",NA,NA,-9999,-9999,-9999,-9999,NA,NA,NA,"","Low",9,10,5,14,20,20,20,10,10,10,10,10,10,"",24,244,7.1,92,7.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.4327122153209,3.34575569358178,11.2215320910973,0,14.5672877846791,1.4846328515252
"10-TWOB-3.6","1",10,2015-07-14,"13:49","RSmith; Jlojpsberger; CLAWRENCE",0.3,4,50,NA,NA,70,2,NA,NA,NA,NA,NA,NA,NA,"Forest; wetland","Beaver dam upstream of site. Chlorophyll meter was not working.",NA,NA,2,2,2,2,"Soft","Sand","DOC",NA,NA,14,12,12,15,19,18,7,9,9,9,9,9,9,NA,22.35,120,7.37,84.8,6.83,NA,"14370659950041.jpg","14370659950042.jpg","Yes","No",NA,"ref","ref",NA,NA,NA,NA,NA,NA,NA,90.4879950420823,7.55482697267148,1.60932408388477,0.347853901361428,9.16415105655625,1.72884581236427
"10-URIL-0.4","2",10,2015-07-14,"16:46","RSmith; Jlojpsberger; CLawrence",0.5,3.5,10,NA,NA,10,22,NA,NA,NA,NA,NA,NA,NA,"Residential","Heavy beaver activity. Lots of woody debris. Lots of odonates. Iron precipitate along banks.",NA,NA,2,2,2,2,"Hard","Gravel","DOC",NA,NA,13,8,14,10,19,14,14,6,5,7,6,9,7,"Tires and bottles present.",23.98,314,7.19,85.7,7.55,NA,"14370659950009.jpg","14370659950010.jpg","No","No",NA,"ref","ref",NA,NA,NA,NA,NA,NA,NA,78.3789468149433,5.31324762731025,16.2736283092778,0.0341772484685964,21.5868759365881,0.883532346216317
"11-GORN-6.0","1",11,2015-06-18,"10:15","Rsmith; AJSmith; Emosher",0.6,1.5,40,NA,NA,25,6.4,NA,NA,NA,NA,NA,NA,NA,"Forest; Wetland","Stonefly found on log. Good reference site.",NA,NA,2,2,2,2,"Soft","Clay","DOC",NA,NA,18,15,13,6,14,20,18,9,9,9,9,10,10,"Very good epifaunal condition. Sampled 25 yards upstream of bridge.",16.79,310,10.14,104,7.47,NA,"Yes",NA,"Yes","No",1.7,"test","ref","Possible ref site, 74.7% LU. Noted as possible in field sheet.",NA,NA,NA,NA,NA,NA,74.726716222125,5.57061652820289,19.4140795802361,0.288587669435942,24.984696108439,1.19617879891134
"11-MOSE-12.8","2",11,2016-08-19,"11:53","Duffieber",1,8,10,NA,NA,0,34,NA,0,0,0,60,40,0,"Forest","Low gradient sample. Water high and turbid from rains yesterday",NA,"Other",2,1,2,2,"Hard","Sand","Turbidity",NA,NA,14,10,18,18,18,19,17,7,8,9,9,7,8,NA,21.8,417.6,5.7,69.9,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"14722167640003.jpg","14722167640004.jpg",NA,1,162,48.8864814671516,6.11622688230287,44.718718563801,0.278573086744564,50.8349454461039,0.53093395437883
"11-ROWL-0.5","2",11,2016-08-04,"13:45","Chong, Mosher",0.2,10,NA,50,1,20,30,NA,NA,NA,NA,NA,NA,NA,"Residential","Low gradient, site change because no access",NA,NA,2,2,2,2,"Soft","Silt","Turbidity",NA,NA,17,12,16,7,15,20,19,6,7,9,9,8,10,NA,21.3,489.4,8.61,97.3,7.84,0.24,NA,NA,NA,NA,NA,NA,NA,NA,0,"14706806430021.jpg","14706806430022.jpg",NA,1,155,75.6689240030098,17.0233258088789,7.11211437170805,0.195635816403311,24.135440180587,0.90317166282427
"11-SRUN-3.8","3",11,2015-06-18,"13:03","Rsmith; AJSmith; Emosher",0.45,4.5,70,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,"Residential","Gray water color and conductivity is very high. Nice habitat plenty of snags and overhanging vegetation.",NA,NA,2,2,2,2,"Soft","Sand","Turb",NA,NA,16,4,8,16,17,16,17,7,8,8,8,9,4,NA,15,1309,9.6,96,7.3,NA,"Maybe",NA,"No","No",0.25,"test","test",NA,NA,NA,NA,NA,NA,NA,38.2679845045436,56.9602838420043,3.65663806524022,1.11509358821187,60.6169219072445,-1.09803832010718
"11-TEET-0.8","1",11,2015-06-19,"14:06","Rsmith; AJSmith; Emosher",5.5,3.5,10,NA,NA,5,11.6,NA,NA,NA,NA,NA,NA,NA,"Forest; Wetland; Agriculture",NA,NA,NA,2,2,2,2,"Soft","Sand","DOC",NA,NA,17,17,16,15,19,18,11,9,9,9,9,7,10,NA,15.73,18,8.12,81.7,4.35,NA,"Yes",NA,"Yes","No",1.11,"ref","ref",NA,NA,NA,NA,NA,NA,NA,99.2988011762045,0.214883510517982,0,0.486315313277539,0.214883510517982,3.65456957649457
"11-TOMH-12.2","3",11,2016-08-05,"08:33","Smith, Stieber",0.3,5,6,100,2,20,50,NA,0,5,10,10,75,0,"Agriculture","Low gradient, heavy ag district, beaver dam","Good","Other",2,2,2,2,"Soft","Silt","Turbidity",NA,NA,13,15,12,13,18,16,10,7,7,7,7,10,10,NA,19,245,3,24,7.1,0.12,NA,NA,NA,NA,NA,NA,NA,NA,1,"14706779700023.jpg","14706779700024.jpg",NA,1,145,76.2867252841518,3.32940167274287,19.8745442847952,0.509328758310101,23.2039459575381,-5
"12-ALPL_T11-2.1","2",12,2015-06-18,"15:11","Rsmith; AJSmith; Emosher",0.15,1,10,NA,NA,60,58.4,NA,NA,NA,NA,NA,NA,NA,"Residential; Forest; Wetland",NA,NA,NA,2,2,0,2,"Very Soft","Clay","DOC",NA,NA,16,13,3,16,17,13,6,9,9,9,8,9,9,NA,18.52,285,8.62,92.3,7.06,NA,"Yes",NA,"Yes","No",1.02,"ref","ref",NA,NA,NA,NA,NA,NA,NA,78.3482944344704,4.23698384201077,16.5529622980251,0.861759425493716,20.7899461400359,0.886692263898635
"12-BARK-0.6","3",12,2015-08-19,"10:58","JL/JD",0.25,1,15,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,"Forest; res.","Net jab",NA,NA,2,2,1,2,"Soft","Sand",NA,NA,NA,8,15,10,16,12,16,10,10,10,8,8,7,8,NA,17.3,604,7.58,79,7.55,NA,"14401631630001.jpg","14401631630002.jpg","No","Yes",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,38.5852090032154,2.73311897106109,58.5610932475884,0.120578778135048,61.2942122186495,-0.919703147548524
"13-BASC_T17-2.4","1",13,2017-07-26,"14:28","Smith, Lemley",0.1,2,21,100,1,10,20,25,30,50,10,10,NA,NA,"Residential","Stream is very small with a significant debris pile up on the upstream side of the bridge causing an impoundment. This site is borderline a low gradient stream but should be run as low gradient.","Good","Impoundment",2,2,2,2,"Hard","Gravel","DOC",NA,NA,16,16,16,16,18,15,17,10,10,10,10,5,5,NA,20,175,7.3,84,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012493640001.jpg","15012493640002.jpg",0,1,164,83.9904420549582,3.16606929510155,11.0215053763441,1.82198327359618,14.1875746714457,1.83136971988136
"13-BLKH-8.2","2",13,2017-07-27,"08:00","Mosher duffy",1.5,15,8,50,2,70,6,NA,NA,NA,NA,NA,NA,NA,"Wetland","Bedrock partway in stream. No real banks, only macrophyte beds",NA,"Adequate",0,2,0,2,"Soft","Silt","Turbidity",NA,NA,18,11,6,12,19,16,15,8,7,9,7,10,10,"Headwater",19.8,333,3.6,39,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012484320001.jpg","15012484320002.jpg",0,1,148,77.6140336187227,9.91605785937075,11.412781813234,1.05712670867263,21.3288396726048,0.884707250031125
"13-BLKK-1.1","2",13,2017-07-11,"11:45","Heitzman, Onion",1,10,20,40,1,30,70,20,10,20,20,20,30,NA,"Residential",NA,NA,"Low flow",0,2,0,2,"Hard","Gravel","Turbidity",NA,NA,17,17,15,17,19,17,17,9,9,9,9,6,8,NA,22.3,459.8,4.18,48.8,7.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"14998646430001.jpg","14998646430002.jpg",0,1,169,64.3302886626691,11.0462278622228,24.396876307349,0.226607167759029,35.4431041695718,0.817197084603835
"13-EBCR-16.3","1",13,2017-07-25,"15:00","Mosher duffy",0.1,25,1,100,1,40,49,NA,NA,NA,NA,NA,NA,NA,"Wetland","Nice low gradient site","Good","Adequate",2,2,2,2,"Soft","Silt","Turbidity",NA,NA,15,15,14,13,14,17,18,8,9,9,9,10,10,"Wetlandy left bank forested right",19.5,412.3,5.01,54.5,7.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012484320007.jpg","15012484320008.jpg",0,1,161,77.860286385647,9.78008282594867,11.5521426995028,0.807488088901583,21.3322255254515,1.2513128170386
"13-FISH-16.3","2",13,2017-07-26,"14:43","Mosher duffy",1.5,25,10,0,0,0,90,NA,NA,NA,NA,NA,NA,NA,"Residential","Very little habitat. Slow deep channel","Very poor","Adequate",2,0,2,2,"Soft","Silt","Turbidity",NA,NA,7,12,2,14,15,15,9,6,5,6,8,10,3,"Headwater stream",20.2,506.2,7.82,86.8,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012484320011.jpg","15012484320012.jpg",0,1,112,66.9081826182891,14.3074958783206,16.848681682389,1.93563982100135,31.1561775607096,-0.10701291304189
"13-NOST-0.3","2",13,2017-07-24,"10:15","Smith, Duffy, Lendrum",0.3,5,30,100,1,20,1,50,NA,NA,NA,NA,NA,NA,"Residential","Low gradient stream","Good","Other",1,1,1,1,"Hard","Gravel","Turbidity",NA,NA,12,5,9,10,18,18,10,6,6,6,6,2,2,NA,17,443,8.1,5,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012493640019.jpg","15012493640020.jpg",0,1,110,66.3834599547642,4.12341239923447,29.3742388215508,0.118888824450502,33.4976512207853,-0.21429892566157
"13-QKER-0.9","2",13,2018-08-28,"08:48","Lojpersberger,Lemley",0.5,5,40,10,1,10,10,0,0,0,5,25,60,10,"Residential","","Poor","Other",2,2,0,2,"Soft","Silt","Turbidity","Dominant land use Ag, not residential. Nothing to scrape for habs sample.","Low",5,5,4,10,15,10,13,8,8,7,7,4,4,"",21,440,6.25,70.2,7.22,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5364140668736,13.9103771184284,43.8533767621762,1.69983205252176,57.7637538806046,-0.842371997420046
"13-QKER-1.0","2",13,2015-08-12,"14:25","Duffy RSmith",0.3,4,0.2,NA,NA,10,75,NA,NA,NA,NA,NA,NA,NA,"AG","Very nasty site with dumpster odor. Hard bottom but no riffle. Hard to decide whether was lg or not. Good test site but will have to determine whether meets lg definition",NA,NA,2,2,2,2,"Hard","Gravel","Turb",NA,NA,15,10,10,5,20,15,13,7,8,6,7,3,4,NA,26.3,517,8.7,107,7.5,NA,"14395794810203.jpg","14395794810204.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,40.5513765321318,13.9040564104522,43.8441075769725,1.70045948044344,57.7481639874247,-0.628861751812865
"13-RHIN-4.3","2",13,2017-07-27,"10:00","Mosher duffy",0.3,15,15,80,2,10,58,NA,NA,NA,NA,NA,NA,NA,"Forest","Tidally influenced",NA,"Adequate",2,2,2,2,"Hard","Sand","Turbidity",NA,NA,15,14,17,9,11,16,16,6,6,7,7,10,10,NA,18.8,496,8.4,90,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012484320027.jpg","15012484320028.jpg",0,1,144,49.5330112721417,14.7745571658615,35.5555555555556,0.136876006441224,50.3301127214171,-0.0810084096895119
"13-RIOG-0.7","2",13,2018-08-28,"09:51","Lemley,Lojpersberger",0.2,4,30,30,1,0,90,0,0,0,10,80,10,0,"Residential","","Poor","Other",2,0,2,2,"Soft","Sand",NA,"Land use Ag, not res.","Low",17,-9999,14,15,15,16,13,6,6,6,6,4,4,"",24,862,6.67,79.5,7.36,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.354735152488,42.5874799357945,17.669341894061,2.3884430176565,60.2568218298555,-0.643090852108416
"13-SPRO-9.2","2",13,2015-06-30,"16:37","RSmith;JLopsberger",25,7,30,NA,NA,0,15,NA,NA,NA,NA,NA,NA,NA,"Forest","Large cobble with moderate sediment deposit prevalent.",NA,NA,2,2,2,2,"Soft","Gravel","Turb",NA,NA,10,10,6,14,18,18,6,6,6,6,6,5,5,NA,17.45,414,11.73,119,8.04,NA,"14357777680075.jpg","14357777680076.jpg","No","No",1.74,"test","test",NA,NA,NA,NA,NA,NA,NA,63.7475507889038,12.0532123337115,23.5289264721048,0.670310405279983,35.5821388058163,-0.0516312739208442
"13-WALK_T25-1.5","2",13,2015-08-12,"12:48","Duffy RSmith",0.1,3,0.1,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,"Prison","Site is near prisons. Approached within 30 seconds about why we're here. No issues; gross site",NA,NA,2,2,0,2,"Soft","Silt",NA,NA,NA,5,5,6,10,20,12,9,10,10,10,10,7,6,NA,21.4,340,9.2,104,7.4,NA,"14395794810037.jpg","14395794810038.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,28.73364601333,14.4161935324611,56.8501604542088,0,71.2663539866699,-0.865431607788316
"13-WBLKK-8.9","1",13,2015-06-18,"16:32","Rsmith; AJSmith; Emosher",6.75,2.5,0,NA,NA,20,53.2,NA,NA,NA,NA,NA,NA,NA,"Residential; Forest; Wetland;",NA,NA,NA,2,2,2,2,"Hard","Gravel","Turb",NA,NA,17,16,16,4,20,19,10,9,9,10,10,10,9,NA,16.98,398,5.77,59.4,6.88,NA,"Yes",NA,"No","No",8.75,"test","test",NA,NA,NA,NA,NA,NA,NA,68.7812134735947,5.06322388694081,25.6508341302731,0.504728509191372,30.7140580172139,1.14348447343518
"13-WKLEI-0.6","2",13,2018-08-27,"11:20","Lemley,Lojpersberger",0.3,5,20,10,1,0,70,0,0,0,0,10,80,10,"Residential","","Very_poor","Sand",2,0,2,2,"Soft","Silt","Turbidity","Muddy lw gradient strm","Low",5,5,5,6,12,15,7,2,2,9,8,9,6,"",22,220,5.5,65.2,7.45,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.3057193800576,6.09427147624926,12.522287752023,0.0777213916700956,18.6165592282723,0.470614522907016
"14-HURL-2.8","1",14,2015-08-12,"10:00","Duffy RSmith",0.5,5,0.1,NA,NA,10,42,NA,NA,NA,NA,NA,NA,NA,"Residential","Site is harder bottom just upstream.",NA,NA,2,2,2,2,"Hard","Sand","DOC",NA,NA,13,13,10,19,20,16,12,9,9,9,9,2,5,NA,17.4,147,9.6,100,7.3,NA,"14395794810209.jpg","14395794810210.jpg","No","Yes",NA,"ref","ref",NA,NA,NA,NA,NA,NA,NA,77.6564831540093,11.5290976203566,8.23058195240713,2.58383727322705,19.7596795727637,1.43290240566262
"14-TENR-3.7","1",14,2019-08-21,"10:02","Schnore,Lemley",0.75,12,10,80,3,20,0,NA,10,10,0,40,10,30,"Wetland","",NA,NA,2,2,2,2,"Soft","Sand","DOC","Do not access from “5th street” as per google maps. Use lake shore drive.","Low",15,14,13,18,20,20,17,10,10,10,10,10,10,"",21,108,7.53,84.5,7.26,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5401024907639,3.69800977237516,15.9480395662019,1.81384817065904,19.6460493385771,1.94209147096203
"14-WLAK-5.8","1",14,2015-08-12,"10:53","Duffy RSmith",0.1,3,0.3,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,"Forested","Nice site flowing out of woods. Took newts out of sample.",NA,NA,2,2,2,2,"Soft","Silt",NA,NA,NA,12,11,9,10,20,18,20,10,10,10,10,2,10,NA,18.5,208,8.2,88,6.5,NA,"14395794810083.jpg","14395794810084.jpg","No","No",NA,"ref","ref",NA,NA,NA,NA,NA,NA,NA,80.8840675216708,7.72545242560957,3.78668829522989,7.60379175748974,11.5121407208395,1.86466976247411
"15-HACK-3.3","2",15,2015-08-13,"09:19","Duffy RSmith",1,10,0.1,NA,NA,0,22,NA,NA,NA,NA,NA,NA,NA,"Urban","Site is deep and turbid and looks like it's been ponded but also with riprap dumped. DO is again questionable today. Ultimate LGS site excluding an Mohawk screening sites. Ryan fell in almost underwater",NA,NA,2,2,2,2,"Soft","Silt","Turb",NA,NA,13,8,18,11,20,13,20,8,8,7,7,10,10,NA,22.9,538,5.1,56,7.3,NA,"14395794810211.jpg","14395794810212.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,29.1156724808069,62.8451811163578,1.07931001252771,6.95983639030762,63.9244911288855,-0.0562302910065732
"15-MAWA-3.7","1",15,2015-08-13,"08:06","Duffy RSmith",0.9,6,0.05,NA,NA,0,80,NA,NA,NA,NA,NA,NA,NA,"Residential","Site is deep with good habitat and sinuous. There is a dead mammal smelling it up but otherwise good.lots of snags and undercut banks. DO is questionable",NA,NA,2,2,2,2,"Hard","Gravel","Turb",NA,NA,15,18,17,18,19,20,20,9,9,9,9,10,5,"Good site except for dead mammal",19.8,483,7.2,72,7.6,NA,"14395794810105.jpg","14395794810106.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,69.3373002290619,30.4494352439378,0,0.213264527000342,30.4494352439378,1.37622654700863
"15-RAMA-13.7","2",15,2015-08-12,"16:09","Duffy rsmith",0.6,8,0.1,NA,NA,0,45,NA,NA,NA,NA,NA,NA,NA,"Highway","Almost would be reference except for highway salt influence which is very high. Had to hike across field. Tough walk",NA,NA,2,2,2,2,NA,"Sand","Turb",NA,NA,12,16,15,17,17,18,17,10,7,9,9,10,10,NA,23.1,1140,9.1,107,7.5,NA,"14395794810041.jpg","14395794810042.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,50.0391462007582,44.5298335256305,3.87135322235042,1.55966705126092,48.4011867479809,0.00341507749725012
"16-AMEN_T2-1.1","2",16,2015-06-30,"13:11","RSmith; JLopsberger",70,8,20,NA,NA,10,20,NA,NA,NA,NA,NA,NA,NA,"Residential",NA,NA,NA,2,2,2,2,"Very soft","Sand",NA,NA,NA,8,10,11,13,19,18,5,9,9,8,0,7,0,NA,16.23,533,10.04,101.1,7.74,NA,"14357777680067.jpg","14357777680068.jpg","No","Yes",1.18,"test","test",NA,NA,NA,NA,NA,NA,NA,48.4612050281751,9.9913307325531,41.48244473342,0.0650195058517555,51.4737754659731,-0.622318342429895
"16-BOGH-0.3","1",16,2015-06-30,"14:32","RSmith; JLopsberger",60,3,0,NA,NA,50,10,NA,NA,NA,NA,NA,NA,NA,"Wetland","Extremely mucky. No flow. Stream winds through dense wetland. Walked upstream 30 yards from culvert on",NA,NA,2,2,2,2,"Very soft","Silt","DOC",NA,NA,17,12,15,5,19,20,13,9,9,10,10,10,10,NA,17.7,161,8.16,84.6,6.96,NA,"14357777680007.jpg","14357777680008.jpg","Yes","No",0.74,"ref","ref",NA,NA,NA,NA,NA,NA,NA,96.3792574409328,2.32177559578603,0.347754935051652,0.951212028229518,2.66953053083768,2.07000212674852
"16-SWEL-0.1","2",16,2017-07-25,"11:00","Mosher duffy",0.1,1,5,100,3,20,85,20,NA,NA,NA,NA,NA,NA,"Commercial","Low gradient, very periphytous",NA,"Adequate",2,1,0,2,"Hard","Sand","Turbidity",NA,NA,15,16,16,14,11,13,10,8,7,7,6,1,1,NA,14.4,233.6,8.2,80.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012484320039.jpg","15012484320040.jpg",0,1,125,61.6730743735914,2.33328914225109,35.9273498607981,0.0662866233594061,38.2606390030492,0.320877425329775
"16-SWMP-6.8","2",16,2017-07-25,"12:00","Mosher duffy",1,25,1,100,2,70,6,NA,NA,NA,NA,NA,NA,NA,"Residential","Suspended algae",NA,"Adequate",2,2,1,2,"Hard","Sand","Susp algae",NA,NA,18,16,14,16,16,17,15,9,8,4,6,2,2,NA,20.2,528.1,1.11,12.3,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012484320041.jpg","15012484320042.jpg",0,1,143,73.753325731661,13.2535157734702,12.2215887495249,0.771569745343976,25.4751045229951,0.539037385167351
"16-WEBA-23.3","1",16,2015-06-30,"09:22","RSmith; JLopsberger",0.6,3,90,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,"Wetlands; agricultural","Sample taken downstream of route 62 culvert. Site is downstream of a beaver dam. Good undercut banks present. Lots of woody debris",NA,NA,2,2,2,2,"Hard","Gravel",NA,NA,NA,15,16,16,8,19,16,12,9,9,9,9,9,9,NA,17.02,258,5.33,55.1,6.87,NA,"14357777680011.jpg","14357777680012.jpg","Yes","No",0.74,"test","test",NA,NA,NA,NA,NA,NA,NA,74.5549043459029,3.99756717903351,20.8227358177596,0.624792657303992,24.8203029967931,1.48466471159986
